"","DATESTAMP","COLOR","HHID","UNIQUE_HHID","HAVEPHONE","SPOUSEMOBILE","NUMOTHERPHONES","PRIMARYCOOK","AGE","FUEL","KNOWLUNCH","LUNCHYESTERDAY","WOODLASTWEEK","WOODLASTMONTH","GATHERWOODWEEK","GATHERLASTMONTH","VEHICLE","STOVES","DECISIONS","NOTES","DATESURVEY","PARISH","DATE","GROUP","MAXBID","MAXBIDNOVEL","SALE_DATE","SERIALNUMBER","PAID_PRICE","GENDER","STATUS","INCOME","HOWPAID","MAINEMPLOYER","TIMEEMPLOYED","HAVEPHONE1","SPOUSEMOBILE1","COWS","HOWMANYCOWS","VEHICLE1","TV","RADIO","FUEL1","WOODLASTWEEK1","WOODLASTMONTH1","GATHERWOODWEEK1","GATHERLASTMONTH1","STOVES1","PRIMARYCOOK1","PRIMARYCOOK2","DECISIONS1","DECISIONS2","TYPICALNUMEATING","WINNING_AMOUNT","WIN_TRADITIONAL_OFFER","WIN_NOVEL_OFFER","DEPOSIT_ON_SALES_DAY","PAID_IN_FULL","BALANCE_DUE_AFTER_SALES_MEETING","TOTAL_COLLECTED","RETURNED","DEFAULT","PAYMENT_COMPLETE","AMOUNT_REFUNDED","NOTES_WINNERS","DATE_SALE","FORECASTED_COLLECTION","ACTUAL_COLLECTION","FEMALE","HAVEPHONE2","VEHICLE_DISCRETE","BICYCLE_DUMMY","CAR_DUMMY","MOTORCYCLE_DUMMY","RADIO_DUMMY","BUYWOOD_DUMMY","GATHERWOOD_DUMMY","RESPONDENT_PRIMARY_COOK","HH_PHONES","WOOD","MARRIED1","MARRIED","TIME_EMPLOYED","WIFECOOK","JOINTDECISION","TSF_PRIMARY","SELFEMPLOYED","KNOWLUNCH_Dummy","TYPICALNUMEATING_Dummy","CASHPAID_Dummy","INCOME_Dummy","COWS_Dummy","TV_Dummy","ASSET_TOTAL","No_message","Improves_Health","Time_Money_Health","Time_Money","Female_AGE","Female_MARRIED","Female_WIFECOOK","Female_JOINTDECISION","Female_KNOWLUNCH_Dummy","Female_LUNCHYESTERDAY","Female_HH_PHONES","Female_INCOME_Dummy","Female_MOTORCYCLE_DUMMY","Female_CAR_DUMMY","Female_RADIO_DUMMY","Female_COWS_Dummy","Female_TV_Dummy","Female_WOOD","Female_TSF_PRIMARY","Female_BUYWOOD_DUMMY","Female_GATHERWOOD_DUMMY","Female_TotalAsset"
"1427","2/22/12 13:54","Orange","U",1428,"Yesnonumber",NA,NA,"Respondent",40,"Wood","Yes",5,"No","No","Yes","Yes","None","Built-in Mud Stove","Respondent","none","22-Feb-12","Nsinka","2/22/12","Saves Time and Money",1.98807157057654,2.78330019880716,NA,NA,NA,"Female","Widow or Widower","Yes","Cash and in-kind","Family member","Seasonal","Participant owns phone",NA,"No",NA,"None","No","No","Wood","No","No","Yes","Yes","Built-in Mud Stove","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,"1",1,1,0,0,34.26,0,0,0,1,40,0,1,0,1,5,1,1,0,0,0,0,0,1,0,0,1,34.26
"1428","2/22/12 11:39","Yellow","U",1431,"Yes","Yes I can enter the phone number",NA,"Respondent",38,"Wood","Yes",2,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","22-Feb-12","Nsinka","2/22/12","Improves Health",1.19284294234592,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","Yes","0-5 cows","Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"0",1,1,1,0,874.48,0,1,0,0,38,1,1,1,1,2,1,1,0,0,1,1,0,1,1,0,1,874.48
"1429","2/22/12 14:23","Orange","P",1416,"Yes","Yes I can enter the phone number",NA,"Respondent",37,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle|Motorcycle","Built-in Mud Stove","Respondent & Spouse Jointly","none","22-Feb-12","Nsinka","2/22/12","Saves Time and Money",3.97614314115308,5.96421471172962,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant owns phone","Spouse owns phone","Yes","11-15 cows","Motorcycle","Yes","Yes","Wood","No","No","Yes","Yes","Built-in Mud Stove","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle|Motorcycle",1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,"0",1,1,1,1,4314.75,0,0,0,1,37,1,1,1,1,3,1,1,1,0,1,1,1,1,0,0,1,4314.75
"1430","2/22/12 12:00","Yellow","E",1384,"Yesnonumber","Yes but I don`t know the phone number",NA,"Respondent",42,"Wood","Yes",4,"No","No","Yes","Yes","Bicycle","None","Respondent","none","22-Feb-12","Nsinka","2/22/12","Improves Health",1.59045725646123,1.59045725646123,NA,NA,NA,"Female","Married (monogamous)","No",NA,NA,NA,"Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,"0",NA,0,0,0,117.79,0,1,0,0,42,1,1,0,1,4,1,0,0,0,1,0,0,1,1,0,1,117.79
"1431","2/22/12 12:00","White","H",1392,"Yes and I know the number","Yes I can enter the phone number",NA,"Respondent",23,"Wood","Yes",2,"No","No","Yes","Yes","None","None","Respondent","ok","22-Feb-12","Nsinka","2/22/12","No Message",2.38568588469185,3.18091451292247,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year",NA,"Spouse owns phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,"0",1,1,0,0,48.09,1,0,0,0,23,1,1,0,1,2,1,1,0,0,1,0,0,1,1,0,1,48.09
"1432","2/22/12 11:15","Yellow","M",1410,"No","Yes I can enter the phone number",NA,"Respondent",38,"Wood","Yes",4,"No","No","Yes","Yes","None","None","Spouse","none","22-Feb-12","Nsinka","2/22/12","Improves Health",1.98807157057654,3.18091451292247,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone","Spouse owns phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,"0",1,1,0,0,13.83,0,1,0,0,38,1,1,0,1,4,1,1,0,0,1,0,0,1,1,0,1,13.83
"1433","2/22/12 12:00","White","C",1377,"Yes and I know the number","Yes but I don`t know the phone number",NA,"Respondent",27,"Wood","Yes",4,"No","No","Yes","Yes","Bicycle","None","Respondent","ok","22-Feb-12","Nsinka","2/22/12","No Message",1.98807157057654,2.38568588469185,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","Seasonal",NA,"Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,"1",1,1,0,0,117.79,1,0,0,0,27,1,1,0,1,4,1,1,0,0,1,0,0,1,1,0,1,117.79
"1434","2/22/12 8:41","White","L",1405,"Yes",NA,NA,"Respondent",42,"Wood","Yes",1,"No","No","Yes","Yes","None","None","Respondent",NA,"22-Feb-12","Nsinka","2/22/12","No Message",1.59045725646123,1.98807157057654,NA,NA,NA,"Female","Widow or Widower","Yes","In-kind only","Non-family member","Seasonal","Participant owns phone",NA,"No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,"1",0,1,0,0,48.09,1,0,0,0,42,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,48.09
"1435","2/22/12 12:00","White","W",1435,"No","Yes but I don`t know the phone number",NA,"Respondent",30,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","None","Respondent","ok","22-Feb-12","Nsinka","2/22/12","No Message",1.98807157057654,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","Seasonal","Participant does not own phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,"0",1,1,0,0,83.53,1,0,0,0,30,1,1,0,1,3,0,1,0,0,1,0,0,1,1,0,1,83.53
"1436","2/22/12 8:46","White","P",1418,"No","Yes but I don`t know the phone number",NA,"Other",46,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","None","Spouse","The daughter in law cooks","22-Feb-12","Nsinka","2/22/12","No Message",3.97614314115308,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant does not own phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Other","Other","Spouse","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,0,1,0,2,1,1,1,1,0,0,1,0,1,"1",1,1,0,0,83.53,1,0,0,0,46,1,0,0,1,3,2,1,0,0,1,0,0,1,1,0,1,83.53
"1437","2/22/12 12:00","White","N",1413,"Yes and I know the number","Yes but I don`t know the phone number",NA,"Respondent",32,"Wood","Yes",6,"Yes","Yes","Yes","Yes","Bicycle","None","Respondent","ok","22-Feb-12","Nsinka","2/22/12","No Message",1.98807157057654,3.18091451292247,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year",NA,"Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","Yes","Yes","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"0",1,1,0,0,117.79,1,0,0,0,32,1,1,0,1,6,1,1,0,0,1,0,0,1,1,1,1,117.79
"1438","2/22/12 10:57","Pink","P",1417,"No","No",NA,"Respondent",36,"Wood","Yes",3,"No","No","Yes","Yes","None","None","Spouse","no","22-Feb-12","Nsinka","2/22/12","Time, Money and Health",1.98807157057654,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","No",NA,NA,NA,"Participant does not own phone","Spouse does not own phone","No",NA,"None","No","No","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,0,0,1,1,2,1,1,1,0,1,0,1,0,1,"0",NA,0,0,0,0,0,0,1,0,36,1,1,0,1,3,2,0,0,0,0,0,0,1,1,0,1,0
"1439","2/22/12 12:00","White","U",1430,"Yes but don`t know number","No",NA,"Respondent",50,"Wood","Yes",8,"No","No","Yes","Yes","None","None","Respondent","ok","22-Feb-12","Nsinka","2/22/12","No Message",0.795228628230616,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","Seasonal",NA,"Spouse does not own phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,2,1,1,1,0,1,0,1,1,1,"0",1,1,0,0,48.09,1,0,0,0,50,1,1,0,1,8,2,1,0,0,1,0,0,1,1,0,1,48.09
"1440","2/22/12 14:42","Orange","H",1390,"No","Yes but I don`t know the phone number",NA,"Respondent",28,"Wood","Yes",1,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","22-Feb-12","Nsinka","2/22/12","Saves Time and Money",1.98807157057654,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant does not own phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,"0",1,1,0,0,83.53,0,0,0,1,28,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,83.53
"1441","2/22/12 11:27","Yellow","B",1374,"Yes","Yes I can enter the phone number",NA,"Respondent",23,"Wood","Yes",1,"No","No","Yes","Yes","Bicycle","None","Spouse","none","22-Feb-12","Nsinka","2/22/12","Improves Health",1.98807157057654,2.38568588469185,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,"0",1,1,0,0,117.79,0,1,0,0,23,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,117.79
"1442","2/22/12 11:33","Pink","T",1425,"Yes","No",NA,"Respondent",31,"Wood","Yes",7,"Yes","Yes","Yes","Yes","Bicycle","None","Respondent","no","22-Feb-12","Nsinka","2/22/12","Time, Money and Health",23.8568588469185,23.8568588469185,"2/22/12","EG1JO83192",7.95228628230616,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse does not own phone","Yes","0-5 cows","Bicycle","No","Yes","Wood","Yes","Yes","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had less than usual",7.95228628230616,1,0,1.98807157057654,0,15000,20000,0,0,1,0,NA,"22-Feb-12","14-Mar-12","23-Mar-12",1,1,"Bicycle",1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"0",1,1,1,0,874.48,0,0,1,0,31,1,1,0,1,7,1,1,0,0,1,1,0,1,1,1,1,874.48
"1443","2/22/12 11:19","Yellow","O",1415,"Yes","Yes but I don`t know the phone number",NA,"Respondent",30,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","None","Respondent","none","22-Feb-12","Nsinka","2/22/12","Improves Health",1.98807157057654,2.38568588469185,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","All year","Participant owns phone","Spouse owns phone","Yes","0-5 cows","Bicycle","Yes","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,"0",1,1,1,1,1008.75,0,1,0,0,30,1,1,0,1,3,1,1,0,0,1,1,1,1,1,0,1,1008.75
"1444","2/22/12 11:24","Pink","U",1429,"No","Yes but I don`t know the phone number",NA,"Respondent",56,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","no","22-Feb-12","Nsinka","2/22/12","Time, Money and Health",1.98807157057654,2.78330019880716,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Non-family member","Seasonal","Participant does not own phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,0,1,1,2,1,1,1,0,1,1,1,0,1,"0",1,1,0,0,83.53,0,0,1,0,56,1,1,1,1,3,2,1,0,0,1,0,0,1,1,0,1,83.53
"1445","2/22/12 11:46","Yellow","F",1387,"Yes","Yes but I don`t know the phone number",NA,"Respondent",28,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","None","Spouse","none","22-Feb-12","Nsinka","2/22/12","Improves Health",2.78330019880716,4.7713717693837,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,"0",1,1,0,0,117.79,0,1,0,0,28,1,1,0,1,3,1,1,0,0,1,0,0,1,1,0,1,117.79
"1446","2/22/12 11:01","Yellow","T",1427,"No","Yes I can enter the phone number",NA,"Respondent",57,"Wood","Yes",7,"No","No","Yes","Yes","Bicycle","None","Spouse","none","22-Feb-12","Nsinka","2/22/12","Improves Health",1.98807157057654,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","All year","Participant does not own phone","Spouse owns phone","Yes","0-5 cows","Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,"1",1,1,1,0,840.22,0,1,0,0,57,1,1,0,1,7,1,1,0,0,1,1,0,1,1,0,1,840.22
"1447","2/22/12 8:51","White","K",1401,"No","Yes but I don`t know the phone number",NA,"Respondent",32,"Wood","Yes",7,"No","No","Yes","Yes","None","None","Spouse",NA,"22-Feb-12","Nsinka","2/22/12","No Message",1.98807157057654,3.18091451292247,NA,NA,NA,"Female","Married (monogamous)","Yes","In-kind only","Non-family member","Seasonal","Participant does not own phone","Spouse owns phone","Yes","0-5 cows","None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,"1",0,1,1,0,770.52,1,0,0,0,32,1,1,0,1,7,0,1,0,0,1,1,0,1,1,0,1,770.52
"1448","2/22/12 11:50","Yellow","W",1436,"Yesnonumber",NA,NA,"Respondent",39,"Wood","Yes",5,"No","No","Yes","Yes","Bicycle","Charcoal Stove","Father or Mother","none","22-Feb-12","Nsinka","2/22/12","Improves Health",1.98807157057654,1.98807157057654,NA,NA,NA,"Female","Widow or Widower","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone",NA,"No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Charcoal Stove","Respondent","Wife","Father or Mother","Father or Mother","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,"1",1,1,0,0,117.79,0,1,0,0,39,0,1,0,1,5,1,1,0,0,1,0,0,1,0,0,1,117.79
"1449","2/22/12 11:47","Pink","E",1382,"No","Yes but I don`t know the phone number",NA,"Respondent",40,"Wood","Yes",4,"No","No","Yes","Yes","Bicycle","None","Spouse","no","22-Feb-12","Nsinka","2/22/12","Time, Money and Health",1.98807157057654,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant does not own phone","Spouse owns phone","No",NA,"Bicycle","No","No","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,"0",1,1,0,0,69.7,0,0,1,0,40,1,1,0,1,4,0,1,0,0,0,0,0,1,1,0,1,69.7
"1450","2/22/12 15:07","Orange","X",1437,"Yesnonumber",NA,NA,"Children",58,"Wood","No",NA,"No","No","Yes","Yes","None","None","Respondent","none","27-Feb-12","Nsinka","2/22/12","Saves Time and Money",1.98807157057654,1.98807157057654,NA,NA,NA,"Female","Widow or Widower","Yes","Cash only","Self-employed","Seasonal","Participant owns phone",NA,"Yes","0-5 cows","None","No","Yes","Wood","No","No","Yes","Yes","None","Children","Children","Respondent","Wife",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,NA,1,1,1,0,804.78,0,0,0,1,58,0,0,0,0,NA,1,1,0,0,1,1,0,1,1,0,1,804.78
"1452","2/17/12 10:46","White","K",1476,"Yes",NA,NA,"Respondent",30,"Wood","Yes",4,"No","No","Yes","Yes","None","Charcoal Stove","Respondent","ok","17-Feb-12","Ntuura","2/17/12","No Message",1.19284294234592,1.98807157057654,NA,NA,NA,"Female","Single (never married)","Yes","Cash only","Self-employed","All year","Participant owns phone",NA,"No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","Charcoal Stove","Respondent","Wife","Respondent","Wife","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,"0",1,1,0,0,48.09,1,0,0,0,30,0,1,0,1,4,1,1,0,0,1,0,0,1,0,0,1,48.09
"1453","2/17/12 10:21","Orange","G",1464,"No","No",NA,"Respondent",46,"Wood","Yes",6,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","17-Feb-12","Ntuura","2/17/12","Saves Time and Money",1.19284294234592,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","Seasonal","Participant does not own phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,"1",1,1,0,0,83.53,0,0,0,1,46,1,1,1,1,6,0,1,0,0,1,0,0,1,1,0,1,83.53
"1454","2/17/12 10:17","Orange","L",1477,"Yes","Yes I can enter the phone number",NA,"Respondent",26,"Wood","Yes",4,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","17-Feb-12","Ntuura","2/17/12","Saves Time and Money",1.98807157057654,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","Seasonal","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,"0",1,1,0,0,117.79,0,0,0,1,26,1,1,1,1,4,1,1,0,0,1,0,0,1,1,0,1,117.79
"1455","2/17/12 11:13","White","J",1473,"Yes","No",NA,"Respondent",37,"Wood","Yes",5,"Yes","No","Yes","Yes","None","None","Respondent & Spouse Jointly","ok","17-Feb-12","Ntuura","2/17/12","No Message",5.96421471172962,7.95228628230616,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","Yes","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1",1,1,0,0,48.09,1,0,0,0,37,1,1,1,1,5,1,1,0,0,1,0,0,1,1,1,1,48.09
"1456","2/17/12 10:59","Pink","D",1456,"Yes","Yes I can enter the phone number",NA,"Respondent",45,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","no","17-Feb-12","Ntuura","2/17/12","Time, Money and Health",0.497017892644135,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,"0",1,1,0,0,117.79,0,0,1,0,45,1,1,1,1,3,1,1,0,0,1,0,0,1,1,0,1,117.79
"1457","2/17/12 11:09","Pink","I",1470,"Yes",NA,NA,"Children",46,"Wood","Yes",11,"No","No","Yes","Yes","Bicycle","Charcoal Stove","Respondent","no","17-Feb-12","Ntuura","2/17/12","Time, Money and Health",1.98807157057654,2.38568588469185,NA,NA,NA,"Male","Widow or Widower","Yes","Cash only","Family member","Seasonal","Participant owns phone",NA,"No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Charcoal Stove","Children","Children","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,"1",1,1,0,0,117.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1458","2/17/12 10:39","Pink","F",1461,"No","No",NA,"Respondent",40,"Wood","Yes",2,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","no","17-Feb-12","Ntuura","2/17/12","Time, Money and Health",3.97614314115308,5.96421471172962,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant does not own phone","Spouse does not own phone","No",NA,"None","No","No","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,"0",1,1,0,0,0,0,0,1,0,40,1,1,1,1,2,0,1,0,0,0,0,0,1,1,0,1,0
